candidat_id,offre_id,titre,proxy_relevance,score_sem,score_hybride,taux_match,verdict_recrutement,rank_pgvector,rank_graph,rank_shift,relevance,binary_relevance,score_hybride_optuna,rank_optuna,top10_optuna
PPBZV2507070034609,OFFRE_013878_426d5a5f68ff,Sr. Directeur Media Communication Planning,0.2025,0.4323,0.5502,0.833,postuler_avec_plan_de_montee_en_competence,19,10,9,0.2025,0,0.833,10,True
PPBZV2509150042754,OFFRE_011287_fd044a8fefc0,Agents De Relations Clients,0.3125,0.3983,0.6244,1.0,postuler_avec_plan_de_montee_en_competence,21,1,20,0.3125,0,1.0,1,True
PPBZV2509150042754,OFFRE_010313_0f67cf45444b,SUPERVISEUR COMMERCIAL (VAN TEAM COORDINATOR),0.525,0.5086,0.453,0.0,vivier_a_developper,1,2,-1,0.525,1,0.0,2,True
PPBZV2509150042754,OFFRE_010414_e56f7576c9e8,MARKETISTE – ASSISTANTE DE DIRECTION,0.425,0.5047,0.4516,0.0,vivier_a_developper,2,3,-1,0.425,0,0.0,3,True
PPBZV2509150042754,OFFRE_010353_1a750d0e1a42,Animateur Réseaux (H/F),0.35,0.502,0.4507,0.0,vivier_a_developper,3,4,-1,0.35,0,0.0,4,True
PPBZV2509150042754,OFFRE_010346_e4203f0fa4c0,CHARGE D’AFFAIRES PMI/PME,0.4,0.4723,0.4403,0.0,vivier_a_developper,5,5,0,0.4,0,0.0,5,True
PPBZV2509150042754,OFFRE_009812_efb216206984,Business Developer,0.475,0.4659,0.4381,0.0,vivier_a_developper,6,6,0,0.475,0,0.0,6,True
PPBZV2509150042754,OFFRE_010824_b354a45670d4,Chef d'Equipe,0.425,0.4473,0.4316,0.0,vivier_a_developper,7,7,0,0.425,0,0.0,7,True
PPBZV2509150042754,OFFRE_010256_b2fcd2fbf673,Agent Commercial H/F,0.525,0.4435,0.4302,0.0,vivier_a_developper,8,8,0,0.525,1,0.0,8,True
PPBZV2509150042754,OFFRE_010407_e048935a2c2d,Chef de Marché (H/F),0.525,0.4425,0.4299,0.0,vivier_a_developper,9,9,0,0.525,1,0.0,9,True
PPBZV2509150042754,OFFRE_010465_e304d9eb1b08,Responsable Commercial Showroom (H/F),0.425,0.4414,0.4295,0.0,vivier_a_developper,10,10,0,0.425,0,0.0,10,True
PPPNR2507140035386,OFFRE_003049_88217f3bd4bd,RESPONSABLE DIGITALISATION,0.415,0.5494,0.7673,1.0,pret_a_postuler,14,1,13,0.415,0,1.0,1,True
PPPNR2507140035386,OFFRE_003026_5aecc11d8ab1,CHEF DE MISSION,0.4375,0.5133,0.7547,1.0,pret_a_postuler,29,2,27,0.4375,0,1.0,2,True
PPPNR2507140035386,OFFRE_004192_760e29d148b9,STAGIAIRES EN SYSTÈMES D’INFORMATION ET EN DÉVELOPPEMENT LOGICIEL H/F,0.4,0.5133,0.7547,1.0,pret_a_postuler,30,3,27,0.4,0,1.0,3,True
PPPNR2507140035386,OFFRE_012719_1d79298f9e0c,Ingenieur Informaticien,0.4875,0.6151,0.7003,1.0,postuler_avec_plan_de_montee_en_competence,2,4,-2,0.4875,1,1.0,4,True
PPPNR2507140035386,OFFRE_013072_44033f6e72e8,Informaticien,0.4875,0.5579,0.6803,1.0,postuler_avec_plan_de_montee_en_competence,11,5,6,0.4875,1,1.0,5,True
PPPNR2507140035386,OFFRE_013159_d74a39e6fd9c,Informaticien Expert En Application Sig,0.4875,0.5496,0.6774,1.0,postuler_avec_plan_de_montee_en_competence,13,6,7,0.4875,1,1.0,6,True
PPPNR2507140035386,OFFRE_011879_0f1ad8f5cb61,Technicien Informatique,0.4875,0.5478,0.6767,1.0,postuler_avec_plan_de_montee_en_competence,16,7,9,0.4875,1,1.0,7,True
PPPNR2507140035386,OFFRE_011607_a32e5920d8e4,Informaticien,0.4875,0.5361,0.6726,1.0,postuler_avec_plan_de_montee_en_competence,22,8,14,0.4875,1,1.0,8,True
PPPNR2507140035386,OFFRE_003228_2630a1bdb197,SPÉCIALISTE DE LA SÉCURITÉ DES S.I.,0.3,0.5133,0.6647,1.0,postuler_avec_plan_de_montee_en_competence,28,9,19,0.3,0,1.0,9,True
PPPNR2507140035386,OFFRE_010581_3977091a7925,RESPONSABLE SECURITE DES SYSTEMES D’INFORMATION H/F,0.4,0.6218,0.4926,0.0,vivier_a_developper,1,10,-9,0.4,0,0.0,10,True
PPBZV2505210029269,OFFRE_011834_c5682961e06f,Manœuvre,0.5625,0.5762,0.6867,1.0,postuler_avec_plan_de_montee_en_competence,1,1,0,0.5625,1,1.0,1,True
PPBZV2505210029269,OFFRE_011835_f44c0817478a,Manœuvre,0.5625,0.5762,0.6867,1.0,postuler_avec_plan_de_montee_en_competence,2,2,0,0.5625,1,1.0,2,True
PPBZV2505210029269,OFFRE_011102_265d443c84c9,Manœuvre Chantier Bâtiment /Travaux Agricoles - Littoral,0.475,0.3801,0.408,0.0,hors_cible_actuel,18,3,15,0.475,1,0.0,8,True
PPBZV2505210029269,OFFRE_010768_57cc60f4f52f,CHEF D’EQUIPE,0.4,0.304,0.3814,0.0,hors_cible_actuel,25,4,21,0.4,0,0.0,9,True
PPBZV2505210029269,OFFRE_011811_fc7c02b914bf,Manœuvre,0.1875,0.5307,0.3707,0.0,hors_cible_actuel,3,5,-2,0.1875,0,0.0,10,True
PPBZV2505210029269,OFFRE_012384_5b7b91e68879,Manœuvre,0.1875,0.5079,0.3628,0.167,hors_cible_actuel,4,6,-2,0.1875,0,0.167,3,True
PPBZV2505210029269,OFFRE_012335_b42f9d2b16e9,Manœuvre,0.1875,0.5074,0.3626,0.167,hors_cible_actuel,5,7,-2,0.1875,0,0.167,4,True
PPBZV2505210029269,OFFRE_012336_c804b1ffc7d8,Manœuvre,0.1875,0.5074,0.3626,0.167,hors_cible_actuel,6,8,-2,0.1875,0,0.167,5,True
PPBZV2505210029269,OFFRE_012337_f6069c78d86b,Manœuvre,0.1875,0.5074,0.3626,0.167,hors_cible_actuel,7,9,-2,0.1875,0,0.167,6,True
PPBZV2505210029269,OFFRE_013435_b07056a2ed51,Manœuvre,0.1875,0.5003,0.3601,0.167,hors_cible_actuel,8,10,-2,0.1875,0,0.167,7,True
PPBZV2510280049203,OFFRE_011958_ba441172c2e3,Agent Commercial,0.6375,0.5886,0.5191,0.667,vivier_a_developper,2,1,1,0.6375,1,0.667,1,True
PPBZV2510280049203,OFFRE_013146_1e45e723bf65,Agent Commercial,0.6375,0.5556,0.5076,0.667,vivier_a_developper,3,2,1,0.6375,1,0.667,2,True
PPBZV2510280049203,OFFRE_013047_9388315a504a,Agent Commercial,0.6375,0.5549,0.5073,0.667,vivier_a_developper,4,3,1,0.6375,1,0.667,3,True
PPBZV2510280049203,OFFRE_012138_600cb42afdf2,Agent Commercial,0.6375,0.5534,0.5068,0.667,vivier_a_developper,5,4,1,0.6375,1,0.667,4,True
PPBZV2510280049203,OFFRE_012618_f84812cfb0d5,Agent Commercial,0.6375,0.5456,0.5041,0.667,vivier_a_developper,6,5,1,0.6375,1,0.667,5,True
PPBZV2510280049203,OFFRE_012194_278a51c800ef,Agent Commercial,0.6375,0.5412,0.5025,0.667,vivier_a_developper,8,6,2,0.6375,1,0.667,6,True
PPBZV2510280049203,OFFRE_012193_9d87611c3b77,Agent Commercial,0.6375,0.5412,0.5025,0.667,vivier_a_developper,9,7,2,0.6375,1,0.667,7,True
PPBZV2510280049203,OFFRE_012629_8a02cb6595cc,Agent Commercial,0.6375,0.5283,0.498,0.667,vivier_a_developper,10,8,2,0.6375,1,0.667,8,True
PPBZV2510280049203,OFFRE_013188_4d990d85fab3,Agent Commercial,0.6375,0.5181,0.4944,0.667,vivier_a_developper,11,9,2,0.6375,1,0.667,9,True
PPBZV2510280049203,OFFRE_013145_14f6859cdc92,Agent Commercial,0.6375,0.5099,0.4916,0.667,vivier_a_developper,12,10,2,0.6375,1,0.667,10,True
PPPNR2510280049231,OFFRE_012227_9e47622fd4c9,Chauffeur Poids Lourds,0.5813,0.678,0.7223,1.0,pret_a_postuler,1,1,0,0.5813,1,1.0,1,True
PPPNR2510280049231,OFFRE_012144_7451e8958350,Chauffeur Poids Lourds,0.5813,0.6643,0.7175,1.0,postuler_avec_plan_de_montee_en_competence,2,2,0,0.5813,1,1.0,2,True
PPPNR2510280049231,OFFRE_013390_6f11c6573d83,Chauffeur Poids Lourds,0.5813,0.6592,0.7157,1.0,postuler_avec_plan_de_montee_en_competence,3,3,0,0.5813,1,1.0,3,True
PPPNR2510280049231,OFFRE_013294_e8f73433c3e8,Chauffeur Poids Lourds,0.5813,0.6591,0.7157,1.0,postuler_avec_plan_de_montee_en_competence,4,4,0,0.5813,1,1.0,4,True
PPPNR2510280049231,OFFRE_013281_79ceaad108f5,Chauffeur Poids Lourds,0.5813,0.6591,0.7157,1.0,postuler_avec_plan_de_montee_en_competence,5,5,0,0.5813,1,1.0,5,True
PPPNR2510280049231,OFFRE_013271_c0754c337e0e,Chauffeur Poids Lourds,0.5813,0.6591,0.7157,1.0,postuler_avec_plan_de_montee_en_competence,6,6,0,0.5813,1,1.0,6,True
PPPNR2510280049231,OFFRE_011888_b97fc039daae,Chauffeur Poids Lourds,0.5813,0.6586,0.7155,1.0,postuler_avec_plan_de_montee_en_competence,7,7,0,0.5813,1,1.0,7,True
PPPNR2510280049231,OFFRE_011579_883b2cf7853b,Chauffeur Poids Lourds,0.5813,0.6476,0.7117,1.0,postuler_avec_plan_de_montee_en_competence,8,8,0,0.5813,1,1.0,8,True
PPPNR2510280049231,OFFRE_013234_713cfd8b98f9,Cauffeurs Poids Lourds,0.45,0.583,0.689,1.0,postuler_avec_plan_de_montee_en_competence,9,9,0,0.45,0,1.0,9,True
PPPNR2510280049231,OFFRE_013179_f0ba446f42c1,Chauffeur Poids Lourds Mécanicien,0.5813,0.5612,0.6814,1.0,postuler_avec_plan_de_montee_en_competence,10,10,0,0.5813,1,1.0,10,True
PPPNR2508180039011,OFFRE_013436_b92dabe49bef,Mecanicien,0.4125,0.5572,0.68,1.0,postuler_avec_plan_de_montee_en_competence,2,1,1,0.4125,1,1.0,1,True
PPPNR2508180039011,OFFRE_011414_c836bde430b8,Chauffeur Mécanicien,0.4125,0.5344,0.672,1.0,postuler_avec_plan_de_montee_en_competence,3,2,1,0.4125,1,1.0,2,True
PPPNR2508180039011,OFFRE_011685_9951ecd41eaf,Mecanicien,0.4125,0.5288,0.6701,1.0,postuler_avec_plan_de_montee_en_competence,4,3,1,0.4125,1,1.0,3,True
PPPNR2508180039011,OFFRE_013295_733110a7956a,Mecanicien,0.4125,0.5266,0.6693,1.0,postuler_avec_plan_de_montee_en_competence,5,4,1,0.4125,1,1.0,4,True
PPPNR2508180039011,OFFRE_013282_4c6a6a53c08e,Mecanicien,0.4125,0.5266,0.6693,1.0,postuler_avec_plan_de_montee_en_competence,6,5,1,0.4125,1,1.0,5,True
PPPNR2508180039011,OFFRE_012923_b686d9574957,Mécanicien Entretien Vanne Oq,0.5125,0.517,0.6659,1.0,postuler_avec_plan_de_montee_en_competence,7,6,1,0.5125,1,1.0,6,True
PPPNR2508180039011,OFFRE_011665_9fc29fa57a1b,Mecanicien,0.4125,0.5149,0.6652,1.0,postuler_avec_plan_de_montee_en_competence,8,7,1,0.4125,1,1.0,7,True
PPPNR2508180039011,OFFRE_012862_f337e3cc76d2,Mecanicien,0.4125,0.5094,0.6633,1.0,postuler_avec_plan_de_montee_en_competence,9,8,1,0.4125,1,1.0,8,True
PPPNR2508180039011,OFFRE_013348_d8763ac2bd9b,Mecanicien,0.4125,0.5025,0.6609,1.0,postuler_avec_plan_de_montee_en_competence,14,9,5,0.4125,1,1.0,9,True
PPPNR2508180039011,OFFRE_012043_39767ba59194,Mécanicien Junior,0.5125,0.4992,0.6597,1.0,postuler_avec_plan_de_montee_en_competence,15,10,5,0.5125,1,1.0,10,True
PPPNR2511270052887,OFFRE_007016_7f8465b1b562,Stagiaires Professionnels En Réseaux Et Télécom,0.55,0.5505,0.7677,1.0,pret_a_postuler,16,1,15,0.55,1,1.0,1,True
PPPNR2511270052887,OFFRE_004192_760e29d148b9,STAGIAIRES EN SYSTÈMES D’INFORMATION ET EN DÉVELOPPEMENT LOGICIEL H/F,0.4536,0.5505,0.7677,1.0,pret_a_postuler,17,2,15,0.4536,1,1.0,2,True
PPPNR2511270052887,OFFRE_003315_329606debd25,OFFRE DE STAGE Réseau & Télécommunication (H/F),0.6625,0.5505,0.7677,1.0,pret_a_postuler,18,3,15,0.6625,1,1.0,3,True
PPPNR2511270052887,OFFRE_004771_b7f39fb15230,Executive Account Management - SME - Enterprise Business Unit,0.3161,0.5505,0.6777,1.0,postuler_avec_plan_de_montee_en_competence,9,4,5,0.3161,0,1.0,4,True
PPPNR2511270052887,OFFRE_004259_e4e7940bfe59,GESTIONNAIRE SYSTÈMES,0.4125,0.5505,0.6777,1.0,postuler_avec_plan_de_montee_en_competence,13,5,8,0.4125,0,1.0,5,True
PPPNR2511270052887,OFFRE_002981_1f353d85bdff,Support Call Center,0.3675,0.5505,0.6777,1.0,postuler_avec_plan_de_montee_en_competence,14,6,8,0.3675,0,1.0,6,True
PPPNR2511270052887,OFFRE_003228_2630a1bdb197,SPÉCIALISTE DE LA SÉCURITÉ DES S.I.,0.4125,0.5505,0.6777,1.0,postuler_avec_plan_de_montee_en_competence,20,7,13,0.4125,0,1.0,7,True
PPPNR2511270052887,OFFRE_003245_a99f29cfb580,Representative - Executive Accounts Manager,0.325,0.5505,0.6577,1.0,postuler_avec_plan_de_montee_en_competence,12,8,4,0.325,0,1.0,8,True
PPPNR2511270052887,OFFRE_003026_5aecc11d8ab1,CHEF DE MISSION,0.4,0.5505,0.6577,1.0,postuler_avec_plan_de_montee_en_competence,15,9,6,0.4,0,1.0,9,True
PPPNR2511270052887,OFFRE_003049_88217f3bd4bd,RESPONSABLE DIGITALISATION,0.355,0.5246,0.6486,1.0,postuler_avec_plan_de_montee_en_competence,26,10,16,0.355,0,1.0,10,True
PPBZV2504070025059,OFFRE_012783_09b2ef8f36a4,Assistante De Direction,0.4982,0.6923,0.7273,1.0,pret_a_postuler,1,1,0,0.4982,0,1.0,1,True
PPBZV2504070025059,OFFRE_012714_5650d898687a,Assistant De Direction,0.5625,0.6667,0.7183,1.0,postuler_avec_plan_de_montee_en_competence,2,2,0,0.5625,1,1.0,2,True
PPBZV2504070025059,OFFRE_012785_12c3fd55a04c,Assistante De Direction,0.4982,0.6646,0.7176,1.0,postuler_avec_plan_de_montee_en_competence,3,3,0,0.4982,0,1.0,3,True
PPBZV2504070025059,OFFRE_011260_32c2cc031458,Assistant De Direction,0.5625,0.6372,0.708,1.0,postuler_avec_plan_de_montee_en_competence,4,4,0,0.5625,1,1.0,4,True
PPBZV2504070025059,OFFRE_011773_ecd9460a6063,Assistant De Direction,0.5625,0.6203,0.7021,1.0,postuler_avec_plan_de_montee_en_competence,5,5,0,0.5625,1,1.0,5,True
PPBZV2504070025059,OFFRE_012056_26b158d8d5b6,Assistant De Direction,0.5625,0.6016,0.6956,1.0,postuler_avec_plan_de_montee_en_competence,6,6,0,0.5625,1,1.0,6,True
PPBZV2504070025059,OFFRE_012398_de546f43727d,Assistant De Direction,0.5625,0.594,0.6929,1.0,postuler_avec_plan_de_montee_en_competence,7,7,0,0.5625,1,1.0,7,True
PPBZV2504070025059,OFFRE_013424_b7dad3d6847b,Assistant De Direction,0.5625,0.5908,0.6918,1.0,postuler_avec_plan_de_montee_en_competence,8,8,0,0.5625,1,1.0,8,True
PPBZV2504070025059,OFFRE_012769_dceb573fbd32,Assistant De Direction,0.5625,0.5847,0.6896,1.0,postuler_avec_plan_de_montee_en_competence,9,9,0,0.5625,1,1.0,9,True
PPBZV2504070025059,OFFRE_012255_f29d800ab0d8,Assistant De Direction,0.5625,0.5783,0.6874,1.0,postuler_avec_plan_de_montee_en_competence,10,10,0,0.5625,1,1.0,10,True
PPBZV2501070016151,OFFRE_012873_ae3d2ac4072d,Chef Patissier,0.45,0.6083,0.6979,1.0,postuler_avec_plan_de_montee_en_competence,1,1,0,0.45,0,1.0,1,True
PPBZV2501070016151,OFFRE_011757_68585254e10b,Chef Pâtissier,0.45,0.5607,0.6812,1.0,postuler_avec_plan_de_montee_en_competence,4,2,2,0.45,0,1.0,2,True
PPBZV2501070016151,OFFRE_012878_2f51608f794a,Réceptionniste Bilingue,0.4875,0.5203,0.6671,1.0,postuler_avec_plan_de_montee_en_competence,11,3,8,0.4875,1,1.0,3,True
PPBZV2501070016151,OFFRE_011389_0317a99ced31,Chef Exécutif Pâtissier,0.45,0.4845,0.6546,1.0,postuler_avec_plan_de_montee_en_competence,17,4,13,0.45,0,1.0,4,True
PPBZV2501070016151,OFFRE_010498_63f5d3182c4c,Serveur / Chef de Rang (H/F),0.475,0.497,0.449,0.333,vivier_a_developper,16,5,11,0.475,1,0.333,5,True
PPBZV2501070016151,OFFRE_010200_e9303f5ac58e,Cuisinier / Cuisinière,0.4,0.5641,0.4164,0.333,hors_cible_actuel,3,6,-3,0.4,0,0.333,6,True
PPBZV2501070016151,OFFRE_009486_dcad08bd45b9,Gérant (e) pour un Restaurant - Douala,0.3375,0.581,0.3884,0.333,hors_cible_actuel,2,7,-5,0.3375,0,0.333,7,True
PPBZV2501070016151,OFFRE_007132_0d1946a33628,Offre D'emploi: CUISINIERE,0.55,0.4565,0.3788,0.0,hors_cible_actuel,21,8,13,0.55,1,0.0,10,True
PPBZV2501070016151,OFFRE_010212_e3d285539d18,Femme de Chambre pour un hôtel 4 étoile,0.3375,0.5527,0.3784,0.333,hors_cible_actuel,5,9,-4,0.3375,0,0.333,8,True
PPBZV2501070016151,OFFRE_010277_9f6f158466fe,Réceptionniste en Hôtellerie (H/F),0.3375,0.5513,0.378,0.333,hors_cible_actuel,6,10,-4,0.3375,0,0.333,9,True
PPBZV2508190039135,OFFRE_010306_650b70349b05,Contrôleur de Gestion / Controlling,0.49,0.5805,0.5202,0.5,vivier_a_developper,1,1,0,0.49,0,0.5,1,True
PPBZV2508190039135,OFFRE_010811_d4c65676f1ec,ASSISTANT ADMINISTRATIF ET FINANCIER H/F,0.49,0.5703,0.5166,0.5,vivier_a_developper,3,2,1,0.49,0,0.5,2,True
PPBZV2508190039135,OFFRE_010678_a58c133169c3,Assistant Comptable (H/F),0.535,0.5596,0.5129,0.5,vivier_a_developper,4,3,1,0.535,1,0.5,3,True
PPBZV2508190039135,OFFRE_010752_3e4e224b1890,Contrôleur de Gestion / Controlling,0.49,0.5591,0.5127,0.5,vivier_a_developper,5,4,1,0.49,0,0.5,4,True
PPBZV2508190039135,OFFRE_009585_9df766244add,Responsable Recouvrement,0.535,0.5564,0.5117,0.5,vivier_a_developper,6,5,1,0.535,1,0.5,5,True
PPBZV2508190039135,OFFRE_009867_7876ec317f8f,Administrateur(trice) Finances et Ressources Humaines,0.49,0.5459,0.5081,0.5,vivier_a_developper,8,6,2,0.49,0,0.5,6,True
PPBZV2508190039135,OFFRE_010505_dee7271bb837,Comptable Financier,0.34,0.571,0.4748,0.0,vivier_a_developper,2,7,-5,0.34,0,0.0,10,True
PPBZV2508190039135,OFFRE_007858_250ebef281e4,03 RESPONSABLES GAS,0.6475,0.545,0.4658,0.167,vivier_a_developper,10,8,2,0.6475,1,0.167,7,True
PPBZV2508190039135,OFFRE_003776_8e8b0a7d14b4,RESPONSABLE DU CRÉDIT,0.58,0.545,0.4658,0.167,vivier_a_developper,11,9,2,0.58,1,0.167,8,True
PPBZV2508190039135,OFFRE_004009_720b045f203a,ANALYSTE FINANCIER (H/F) - PEPFAR,0.535,0.545,0.4658,0.167,vivier_a_developper,12,10,2,0.535,1,0.167,9,True
PPBZV2501140016967,OFFRE_011813_124c5692fa7f,Pompiste,0.5625,0.5739,0.6859,1.0,postuler_avec_plan_de_montee_en_competence,1,1,0,0.5625,0,1.0,1,True
PPBZV2501140016967,OFFRE_013122_4747f84f58ff,Pompiste,0.5625,0.5105,0.6637,1.0,postuler_avec_plan_de_montee_en_competence,2,2,0,0.5625,0,1.0,2,True
PPBZV2501140016967,OFFRE_012387_6dbb24e016d5,Pompiste,0.5625,0.4917,0.6571,1.0,postuler_avec_plan_de_montee_en_competence,3,3,0,0.5625,0,1.0,3,True
PPBZV2501140016967,OFFRE_013111_914462a92568,Sapeur-Pompier,0.4725,0.3898,0.6214,1.0,postuler_avec_plan_de_montee_en_competence,6,4,2,0.4725,0,1.0,4,True
PPBZV2501140016967,OFFRE_010172_087bcd5f7350,formation et placement du personnel,0.595,0.3364,0.3927,0.0,hors_cible_actuel,8,5,3,0.595,1,0.0,5,True
PPBZV2501140016967,OFFRE_008631_ff0c2826ca99,"Hôte, Hôtesse pour un événement de 2 semaines - Douala",0.505,0.3118,0.3841,0.0,hors_cible_actuel,20,6,14,0.505,0,0.0,6,True
PPBZV2501140016967,OFFRE_009762_6e1a8e9d53ab,Agent Commercial Freelance,0.685,0.3108,0.3838,0.0,hors_cible_actuel,21,7,14,0.685,1,0.0,7,True
PPBZV2501140016967,OFFRE_009782_dbbbd7ec4527,Agent Commercial Freelance,0.685,0.3108,0.3838,0.0,hors_cible_actuel,22,8,14,0.685,1,0.0,8,True
PPBZV2501140016967,OFFRE_008939_ce9916abda6f,Chargé Marketing Opérationnel,0.595,0.3098,0.3834,0.0,hors_cible_actuel,24,9,15,0.595,1,0.0,9,True
PPBZV2501140016967,OFFRE_009795_9b7b555f53f2,Commercial (H/F) - Douala,0.505,0.3092,0.3832,0.0,hors_cible_actuel,27,10,17,0.505,0,0.0,10,True
PPBZV2507080034788,OFFRE_011834_c5682961e06f,Manœuvre,0.4982,0.5789,0.6876,1.0,postuler_avec_plan_de_montee_en_competence,1,1,0,0.4982,1,1.0,1,True
PPBZV2507080034788,OFFRE_011835_f44c0817478a,Manœuvre,0.4982,0.5789,0.6876,1.0,postuler_avec_plan_de_montee_en_competence,2,2,0,0.4982,1,1.0,2,True
PPBZV2507080034788,OFFRE_010768_57cc60f4f52f,CHEF D’EQUIPE,0.3786,0.299,0.3796,0.0,hors_cible_actuel,23,3,20,0.3786,1,0.0,8,True
PPBZV2507080034788,OFFRE_011102_265d443c84c9,Manœuvre Chantier Bâtiment /Travaux Agricoles - Littoral,0.3679,0.4206,0.3662,0.0,hors_cible_actuel,17,4,13,0.3679,0,0.0,9,True
PPBZV2507080034788,OFFRE_012384_5b7b91e68879,Manœuvre,0.1768,0.4968,0.3589,0.167,hors_cible_actuel,3,5,-2,0.1768,0,0.167,3,True
PPBZV2507080034788,OFFRE_011811_fc7c02b914bf,Manœuvre,0.1768,0.4945,0.3581,0.0,hors_cible_actuel,4,6,-2,0.1768,0,0.0,10,True
PPBZV2507080034788,OFFRE_013435_b07056a2ed51,Manœuvre,0.1768,0.486,0.3551,0.167,hors_cible_actuel,5,7,-2,0.1768,0,0.167,4,True
PPBZV2507080034788,OFFRE_012336_c804b1ffc7d8,Manœuvre,0.1768,0.4801,0.353,0.167,hors_cible_actuel,6,8,-2,0.1768,0,0.167,5,True
PPBZV2507080034788,OFFRE_012335_b42f9d2b16e9,Manœuvre,0.1768,0.4801,0.353,0.167,hors_cible_actuel,7,9,-2,0.1768,0,0.167,6,True
PPBZV2507080034788,OFFRE_012337_f6069c78d86b,Manœuvre,0.1768,0.4801,0.353,0.167,hors_cible_actuel,8,10,-2,0.1768,0,0.167,7,True
