offre_id,offre_found,n_candidat_skills,n_offre_skills,n_acquises,n_manquantes,n_essentielles_manquantes,taux_match_neo4j,competences_acquises,competences_manquantes,titre_poste
OFFRE_000213_e1e8a7503133,True,6,4,0,4,4,0.0,[],"['former des agents de sécurité', 'principes de sécurité en équitation', 'assurer la santé et la sécurité dans le cadre de la détention d’animaux', 'risques pour la santé et la sécurité dans les travaux souterrains']","Cadre Sécurité, Hygiène et Environnement"
OFFRE_000214_c1091e2f2f25,True,6,5,0,5,5,0.0,[],"['slovaque', 'croate', 'slovène', 'bulgare', 'tchèque']",Contrôleur du travail
OFFRE_000215_fca9249fbe44,True,6,0,0,0,0,0.0,[],[],Enseignant du Secondaire
OFFRE_000216_e871f07257c8,True,6,0,0,0,0,0.0,[],[],Enseignant du Secondaire
OFFRE_000217_ff62fcdef4e8,True,6,6,0,6,6,0.0,[],"['enseigner l’économie domestique', 'économie de l’environnement', 'sciences sociales', 'économie', 'suivre une économie nationale', 'économie politique']",Gestionnaire des ressources humaines
OFFRE_000218_157df3bbef42,True,6,0,0,0,0,0.0,[],[],Scieur
OFFRE_000219_775e8e84b7ff,True,6,0,0,0,0,0.0,[],[],Agent d'entretien
OFFRE_000220_e7ec0074a21e,True,6,0,0,0,0,0.0,[],[],Vendeur en magasin
OFFRE_000221_1e412e7b8e3b,True,6,0,0,0,0,0.0,[],[],Cuisinier Domestique
OFFRE_000222_3c74797f548c,True,6,0,0,0,0,0.0,[],[],Employé de Ménage
OFFRE_000223_69dbb654259e,True,6,0,0,0,0,0.0,[],[],Cadre comptable
OFFRE_000224_e3d4c897351b,True,6,0,0,0,0,0.0,[],[],Cadre administratif
OFFRE_000225_538ba6f7f098,True,6,4,0,4,4,0.0,[],"['former des agents de sécurité', 'principes de sécurité en équitation', 'assurer la santé et la sécurité dans le cadre de la détention d’animaux', 'risques pour la santé et la sécurité dans les travaux souterrains']","Cadre Sécurité, Hygiène et Environnement"
OFFRE_000226_4c22b5074ed5,True,6,5,0,5,5,0.0,[],"['slovaque', 'croate', 'slovène', 'bulgare', 'tchèque']",Contrôleur du travail
OFFRE_000227_190c671cf005,True,6,0,0,0,0,0.0,[],[],Enseignant du Secondaire
OFFRE_000228_414b2f4ef69c,True,6,0,0,0,0,0.0,[],[],Enseignant du Secondaire
OFFRE_000229_3810f3dab625,True,6,6,0,6,6,0.0,[],"['enseigner l’économie domestique', 'économie de l’environnement', 'sciences sociales', 'économie', 'suivre une économie nationale', 'économie politique']",Gestionnaire des ressources humaines
OFFRE_000230_7baeeec2580f,True,6,0,0,0,0,0.0,[],[],Scieur
OFFRE_000231_dd2bf8e8a949,True,6,0,0,0,0,0.0,[],[],Agent d'entretien
OFFRE_000232_a8529ee2ccb9,True,6,0,0,0,0,0.0,[],[],Vendeur en magasin
OFFRE_000233_d8e41ab142c7,True,6,0,0,0,0,0.0,[],[],Cuisinier Domestique
OFFRE_000234_37eb8ac22f1d,True,6,0,0,0,0,0.0,[],[],Employé de Ménage
OFFRE_000235_3511204a3b10,True,6,0,0,0,0,0.0,[],[],Cadre comptable
OFFRE_000236_8a4148637099,True,6,0,0,0,0,0.0,[],[],Cadre administratif
OFFRE_000237_3f6142d44e48,True,6,4,0,4,4,0.0,[],"['former des agents de sécurité', 'principes de sécurité en équitation', 'assurer la santé et la sécurité dans le cadre de la détention d’animaux', 'risques pour la santé et la sécurité dans les travaux souterrains']","Cadre Sécurité, Hygiène et Environnement"
OFFRE_000238_46d0424d8d69,True,6,5,0,5,5,0.0,[],"['slovaque', 'croate', 'slovène', 'bulgare', 'tchèque']",Contrôleur du travail
OFFRE_000239_268e53ef0bec,True,6,0,0,0,0,0.0,[],[],Enseignant du Secondaire
OFFRE_000240_afab1f233506,True,6,0,0,0,0,0.0,[],[],Enseignant du Secondaire
OFFRE_000241_a1742516ed20,True,6,6,0,6,6,0.0,[],"['enseigner l’économie domestique', 'économie de l’environnement', 'sciences sociales', 'économie', 'suivre une économie nationale', 'économie politique']",Gestionnaire des ressources humaines
OFFRE_000242_bcc9406ebb52,True,6,0,0,0,0,0.0,[],[],Scieur
OFFRE_000243_79fbae9df56c,True,6,0,0,0,0,0.0,[],[],Agent d'entretien
OFFRE_000244_a61a938d35ba,True,6,0,0,0,0,0.0,[],[],Vendeur en magasin
OFFRE_000245_646dd2c511c6,True,6,0,0,0,0,0.0,[],[],Cuisinier Domestique
OFFRE_000246_7604eb1ecb20,True,6,0,0,0,0,0.0,[],[],Employé de Ménage
OFFRE_000247_c5ccdac6f5a0,True,6,0,0,0,0,0.0,[],[],Cadre comptable
OFFRE_000248_98681e49b5ae,True,6,0,0,0,0,0.0,[],[],Cadre administratif
OFFRE_000249_22cbe9a79dd2,True,6,4,0,4,4,0.0,[],"['former des agents de sécurité', 'principes de sécurité en équitation', 'assurer la santé et la sécurité dans le cadre de la détention d’animaux', 'risques pour la santé et la sécurité dans les travaux souterrains']","Cadre Sécurité, Hygiène et Environnement"
OFFRE_000250_bc457f4d81b9,True,6,5,0,5,5,0.0,[],"['slovaque', 'croate', 'slovène', 'bulgare', 'tchèque']",Contrôleur du travail
OFFRE_000251_840ddc3865d2,True,6,0,0,0,0,0.0,[],[],Enseignant du Secondaire
OFFRE_000252_42019086c576,True,6,0,0,0,0,0.0,[],[],Enseignant du Secondaire
OFFRE_000253_dc214ebf801b,True,6,6,0,6,6,0.0,[],"['enseigner l’économie domestique', 'économie de l’environnement', 'sciences sociales', 'économie', 'suivre une économie nationale', 'économie politique']",Gestionnaire des ressources humaines
OFFRE_000254_5c664ddff053,True,6,0,0,0,0,0.0,[],[],Scieur
OFFRE_000255_94fcd869d848,True,6,0,0,0,0,0.0,[],[],Agent d'entretien
OFFRE_000256_7e147ef9f47f,True,6,0,0,0,0,0.0,[],[],Vendeur en magasin
OFFRE_000257_ee625e98fcd7,True,6,0,0,0,0,0.0,[],[],Cuisinier Domestique
OFFRE_000258_b38a3b3b97c2,True,6,0,0,0,0,0.0,[],[],Employé de Ménage
OFFRE_000259_ff4a5375be68,True,6,0,0,0,0,0.0,[],[],Cadre comptable
OFFRE_000260_8c6775bd93c4,True,6,0,0,0,0,0.0,[],[],Cadre administratif
OFFRE_000261_86a7fbeead49,True,6,4,0,4,4,0.0,[],"['former des agents de sécurité', 'principes de sécurité en équitation', 'assurer la santé et la sécurité dans le cadre de la détention d’animaux', 'risques pour la santé et la sécurité dans les travaux souterrains']","Cadre Sécurité, Hygiène et Environnement"
OFFRE_000262_1af0d7821df4,True,6,5,0,5,5,0.0,[],"['slovaque', 'croate', 'slovène', 'bulgare', 'tchèque']",Contrôleur du travail
OFFRE_000263_2a180675d9a8,True,6,0,0,0,0,0.0,[],[],Enseignant du Secondaire
OFFRE_000264_63f416b7ccfa,True,6,0,0,0,0,0.0,[],[],Enseignant du Secondaire
OFFRE_000265_e70a17e25e27,True,6,6,0,6,6,0.0,[],"['enseigner l’économie domestique', 'économie de l’environnement', 'sciences sociales', 'économie', 'suivre une économie nationale', 'économie politique']",Gestionnaire des ressources humaines
OFFRE_000266_6f7543609c72,True,6,0,0,0,0,0.0,[],[],Scieur
OFFRE_000267_6cceff610a25,True,6,0,0,0,0,0.0,[],[],Agent d'entretien
OFFRE_000268_7e4bddd8fa4a,True,6,0,0,0,0,0.0,[],[],Vendeur en magasin
OFFRE_000269_3089a439a3fa,True,6,0,0,0,0,0.0,[],[],Cuisinier Domestique
OFFRE_000270_c9c9858cd949,True,6,0,0,0,0,0.0,[],[],Employé de Ménage
OFFRE_000271_c1faeec6a44d,True,6,0,0,0,0,0.0,[],[],Cadre comptable
OFFRE_000272_4fecf3dc8701,True,6,0,0,0,0,0.0,[],[],Cadre administratif
OFFRE_000273_fad32d4fcc30,True,6,4,0,4,4,0.0,[],"['former des agents de sécurité', 'principes de sécurité en équitation', 'assurer la santé et la sécurité dans le cadre de la détention d’animaux', 'risques pour la santé et la sécurité dans les travaux souterrains']","Cadre Sécurité, Hygiène et Environnement"
OFFRE_000274_6277a5cc44ec,True,6,5,0,5,5,0.0,[],"['slovaque', 'croate', 'slovène', 'bulgare', 'tchèque']",Contrôleur du travail
OFFRE_000275_4eb88e85adef,True,6,0,0,0,0,0.0,[],[],Enseignant du Secondaire
OFFRE_000276_d26a780ca3f6,True,6,0,0,0,0,0.0,[],[],Enseignant du Secondaire
OFFRE_000277_30138ef9f900,True,6,6,0,6,6,0.0,[],"['enseigner l’économie domestique', 'économie de l’environnement', 'sciences sociales', 'économie', 'suivre une économie nationale', 'économie politique']",Gestionnaire des ressources humaines
OFFRE_000278_f63196cdb6c5,True,6,0,0,0,0,0.0,[],[],Scieur
OFFRE_000279_a5dc61ea0f82,True,6,0,0,0,0,0.0,[],[],Agent d'entretien
OFFRE_000280_7078cf25e7aa,True,6,0,0,0,0,0.0,[],[],Vendeur en magasin
OFFRE_000281_b409e6a60c61,True,6,0,0,0,0,0.0,[],[],Cuisinier Domestique
OFFRE_000282_9a1604867897,True,6,0,0,0,0,0.0,[],[],Employé de Ménage
OFFRE_000283_afcdb220398c,True,6,0,0,0,0,0.0,[],[],Cadre comptable
OFFRE_000284_d6198f68e204,True,6,0,0,0,0,0.0,[],[],Cadre administratif
OFFRE_000285_901f10fc0692,True,6,4,0,4,4,0.0,[],"['former des agents de sécurité', 'principes de sécurité en équitation', 'assurer la santé et la sécurité dans le cadre de la détention d’animaux', 'risques pour la santé et la sécurité dans les travaux souterrains']","Cadre Sécurité, Hygiène et Environnement"
OFFRE_000286_bfee9c0b90ca,True,6,5,0,5,5,0.0,[],"['slovaque', 'croate', 'slovène', 'bulgare', 'tchèque']",Contrôleur du travail
OFFRE_000287_4d02b2021f2a,True,6,0,0,0,0,0.0,[],[],Enseignant du Secondaire
OFFRE_000288_ad2fcf28833e,True,6,0,0,0,0,0.0,[],[],Enseignant du Secondaire
OFFRE_000289_5b85d8f7c17d,True,6,6,0,6,6,0.0,[],"['enseigner l’économie domestique', 'économie de l’environnement', 'sciences sociales', 'économie', 'suivre une économie nationale', 'économie politique']",Gestionnaire des ressources humaines
OFFRE_000290_f2d3da6a4ee8,True,6,0,0,0,0,0.0,[],[],Scieur
OFFRE_000291_a8c60762cf32,True,6,0,0,0,0,0.0,[],[],Agent d'entretien
OFFRE_000292_df3770b35457,True,6,0,0,0,0,0.0,[],[],Vendeur en magasin
OFFRE_000293_13800ef19202,True,6,0,0,0,0,0.0,[],[],Cuisinier Domestique
OFFRE_000294_ccb1062ef3d8,True,6,0,0,0,0,0.0,[],[],Employé de Ménage
OFFRE_000295_bceb3437ff45,True,6,0,0,0,0,0.0,[],[],Cadre comptable
OFFRE_000296_9b6f05b20c04,True,6,0,0,0,0,0.0,[],[],Cadre administratif
OFFRE_000297_b2afc3a3acfd,True,6,4,0,4,4,0.0,[],"['former des agents de sécurité', 'principes de sécurité en équitation', 'assurer la santé et la sécurité dans le cadre de la détention d’animaux', 'risques pour la santé et la sécurité dans les travaux souterrains']","Cadre Sécurité, Hygiène et Environnement"
OFFRE_000298_8d7491e54d35,True,6,5,0,5,5,0.0,[],"['slovaque', 'croate', 'slovène', 'bulgare', 'tchèque']",Contrôleur du travail
OFFRE_000299_dbea4690a8f3,True,6,0,0,0,0,0.0,[],[],Enseignant du Secondaire
OFFRE_000300_f93a58ca152f,True,6,0,0,0,0,0.0,[],[],Enseignant du Secondaire
OFFRE_000301_e64f7335a83e,True,6,6,0,6,6,0.0,[],"['enseigner l’économie domestique', 'économie de l’environnement', 'sciences sociales', 'économie', 'suivre une économie nationale', 'économie politique']",Gestionnaire des ressources humaines
OFFRE_000302_78c6e6de0454,True,6,0,0,0,0,0.0,[],[],Scieur
OFFRE_000303_7cf43856a364,True,6,0,0,0,0,0.0,[],[],Agent d'entretien
OFFRE_000304_349e3757e9e3,True,6,0,0,0,0,0.0,[],[],Vendeur en magasin
OFFRE_000305_9777287e39d7,True,6,0,0,0,0,0.0,[],[],Cuisinier Domestique
OFFRE_000306_204073b1e86d,True,6,0,0,0,0,0.0,[],[],Employé de Ménage
OFFRE_000307_605b38b3534a,True,6,0,0,0,0,0.0,[],[],Cadre comptable
OFFRE_000308_cf3adc8a0f07,True,6,0,0,0,0,0.0,[],[],Cadre administratif
OFFRE_000309_ab4001610c7e,True,6,4,0,4,4,0.0,[],"['former des agents de sécurité', 'principes de sécurité en équitation', 'assurer la santé et la sécurité dans le cadre de la détention d’animaux', 'risques pour la santé et la sécurité dans les travaux souterrains']","Cadre Sécurité, Hygiène et Environnement"
OFFRE_000310_eedcda184574,True,6,5,0,5,5,0.0,[],"['slovaque', 'croate', 'slovène', 'bulgare', 'tchèque']",Contrôleur du travail
OFFRE_000311_6a2580706232,True,6,0,0,0,0,0.0,[],[],Enseignant du Secondaire
OFFRE_000312_ec313fbc3018,True,6,0,0,0,0,0.0,[],[],Enseignant du Secondaire
OFFRE_000313_dea0727a1f50,True,6,6,0,6,6,0.0,[],"['enseigner l’économie domestique', 'économie de l’environnement', 'sciences sociales', 'économie', 'suivre une économie nationale', 'économie politique']",Gestionnaire des ressources humaines
OFFRE_000314_05f1844a2064,True,6,0,0,0,0,0.0,[],[],Scieur
OFFRE_000315_8280c517e5c6,True,6,0,0,0,0,0.0,[],[],Agent d'entretien
OFFRE_000316_0189481ddaa3,True,6,0,0,0,0,0.0,[],[],Vendeur en magasin
OFFRE_000317_d794dd984252,True,6,0,0,0,0,0.0,[],[],Cuisinier Domestique
OFFRE_000318_35230e4d8142,True,6,0,0,0,0,0.0,[],[],Employé de Ménage
OFFRE_000319_99b498ec8b97,True,6,0,0,0,0,0.0,[],[],Cadre comptable
OFFRE_000320_834ffbfcfef1,True,6,0,0,0,0,0.0,[],[],Cadre administratif
OFFRE_000321_427f1647defd,True,6,4,0,4,4,0.0,[],"['former des agents de sécurité', 'principes de sécurité en équitation', 'assurer la santé et la sécurité dans le cadre de la détention d’animaux', 'risques pour la santé et la sécurité dans les travaux souterrains']","Cadre Sécurité, Hygiène et Environnement"
OFFRE_000322_1cdc0bb02a13,True,6,5,0,5,5,0.0,[],"['slovaque', 'croate', 'slovène', 'bulgare', 'tchèque']",Contrôleur du travail
OFFRE_000323_1427be914899,True,6,0,0,0,0,0.0,[],[],Enseignant du Secondaire
OFFRE_000324_fc14b18dc266,True,6,0,0,0,0,0.0,[],[],Enseignant du Secondaire
OFFRE_000325_0efdead840b8,True,6,6,0,6,6,0.0,[],"['enseigner l’économie domestique', 'économie de l’environnement', 'sciences sociales', 'économie', 'suivre une économie nationale', 'économie politique']",Gestionnaire des ressources humaines
OFFRE_000326_bba76263a3a7,True,6,0,0,0,0,0.0,[],[],Scieur
OFFRE_000327_1be7bbbb29f4,True,6,0,0,0,0,0.0,[],[],Agent d'entretien
OFFRE_000328_e03a58f8af93,True,6,0,0,0,0,0.0,[],[],Vendeur en magasin
OFFRE_000329_4326db3cae9b,True,6,0,0,0,0,0.0,[],[],Cuisinier Domestique
OFFRE_000330_3f499c2b286e,True,6,0,0,0,0,0.0,[],[],Employé de Ménage
OFFRE_000331_b4ffd1072e71,True,6,0,0,0,0,0.0,[],[],Cadre comptable
OFFRE_000332_d6a729f01b1b,True,6,0,0,0,0,0.0,[],[],Cadre administratif
OFFRE_000333_8d165fca9136,True,6,4,0,4,4,0.0,[],"['former des agents de sécurité', 'principes de sécurité en équitation', 'assurer la santé et la sécurité dans le cadre de la détention d’animaux', 'risques pour la santé et la sécurité dans les travaux souterrains']","Cadre Sécurité, Hygiène et Environnement"
OFFRE_000334_193b8547603c,True,6,5,0,5,5,0.0,[],"['slovaque', 'croate', 'slovène', 'bulgare', 'tchèque']",Contrôleur du travail
OFFRE_000335_076af485eca5,True,6,0,0,0,0,0.0,[],[],Enseignant du Secondaire
OFFRE_000336_481dabd9d40e,True,6,0,0,0,0,0.0,[],[],Enseignant du Secondaire
OFFRE_000337_fdcbf7c2b9a9,True,6,6,0,6,6,0.0,[],"['enseigner l’économie domestique', 'économie de l’environnement', 'sciences sociales', 'économie', 'suivre une économie nationale', 'économie politique']",Gestionnaire des ressources humaines
OFFRE_000338_1d59d872fae9,True,6,0,0,0,0,0.0,[],[],Scieur
OFFRE_000339_a4aa2efa46d6,True,6,0,0,0,0,0.0,[],[],Agent d'entretien
OFFRE_000340_923a829aae45,True,6,0,0,0,0,0.0,[],[],Vendeur en magasin
OFFRE_000341_96ab491eab9b,True,6,0,0,0,0,0.0,[],[],Cuisinier Domestique
OFFRE_000342_1af6bfde712c,True,6,0,0,0,0,0.0,[],[],Employé de Ménage
OFFRE_000343_03e9a41f116b,True,6,0,0,0,0,0.0,[],[],Cadre comptable
OFFRE_000344_b0182dbf2185,True,6,0,0,0,0,0.0,[],[],Cadre administratif
OFFRE_000345_09ada21f65c3,True,6,4,0,4,4,0.0,[],"['former des agents de sécurité', 'principes de sécurité en équitation', 'assurer la santé et la sécurité dans le cadre de la détention d’animaux', 'risques pour la santé et la sécurité dans les travaux souterrains']","Cadre Sécurité, Hygiène et Environnement"
OFFRE_000346_74af81730833,True,6,5,0,5,5,0.0,[],"['slovaque', 'croate', 'slovène', 'bulgare', 'tchèque']",Contrôleur du travail
OFFRE_000347_273e41b799bf,True,6,0,0,0,0,0.0,[],[],Enseignant du Secondaire
OFFRE_000348_3ee7dc26ad14,True,6,0,0,0,0,0.0,[],[],Enseignant du Secondaire
OFFRE_000349_085b24f3cbe1,True,6,6,0,6,6,0.0,[],"['enseigner l’économie domestique', 'économie de l’environnement', 'sciences sociales', 'économie', 'suivre une économie nationale', 'économie politique']",Gestionnaire des ressources humaines
OFFRE_000350_397754151f33,True,6,0,0,0,0,0.0,[],[],Scieur
OFFRE_000351_551330230c5a,True,6,0,0,0,0,0.0,[],[],Agent d'entretien
OFFRE_000352_e30c0c504262,True,6,0,0,0,0,0.0,[],[],Vendeur en magasin
OFFRE_000353_930268536318,True,6,0,0,0,0,0.0,[],[],Cuisinier Domestique
OFFRE_000354_07a93150794b,True,6,0,0,0,0,0.0,[],[],Employé de Ménage
OFFRE_000355_66609a60244c,True,6,0,0,0,0,0.0,[],[],Cadre comptable
OFFRE_000356_c7acf9c4a427,True,6,0,0,0,0,0.0,[],[],Cadre administratif
OFFRE_000357_6941a06d91a0,True,6,4,0,4,4,0.0,[],"['former des agents de sécurité', 'principes de sécurité en équitation', 'assurer la santé et la sécurité dans le cadre de la détention d’animaux', 'risques pour la santé et la sécurité dans les travaux souterrains']","Cadre Sécurité, Hygiène et Environnement"
OFFRE_000358_ac46887cbd8b,True,6,5,0,5,5,0.0,[],"['slovaque', 'croate', 'slovène', 'bulgare', 'tchèque']",Contrôleur du travail
OFFRE_000359_c4ece35ee209,True,6,0,0,0,0,0.0,[],[],Enseignant du Secondaire
OFFRE_000360_3ed9a51599b7,True,6,0,0,0,0,0.0,[],[],Enseignant du Secondaire
OFFRE_000361_1e15a44a3011,True,6,6,0,6,6,0.0,[],"['enseigner l’économie domestique', 'économie de l’environnement', 'sciences sociales', 'économie', 'suivre une économie nationale', 'économie politique']",Gestionnaire des ressources humaines
OFFRE_000362_e7322fb068ec,True,6,0,0,0,0,0.0,[],[],Scieur
OFFRE_000363_6ace7b25120a,True,6,0,0,0,0,0.0,[],[],Agent d'entretien
OFFRE_000364_d93bb12854b6,True,6,0,0,0,0,0.0,[],[],Vendeur en magasin
OFFRE_000365_a8a02b23e341,True,6,0,0,0,0,0.0,[],[],Cuisinier Domestique
OFFRE_000366_a0669d2e4a6e,True,6,0,0,0,0,0.0,[],[],Employé de Ménage
OFFRE_000367_58728e09301e,True,6,0,0,0,0,0.0,[],[],Cadre comptable
OFFRE_000368_53c0a133ed4c,True,6,0,0,0,0,0.0,[],[],Cadre administratif
OFFRE_000369_0f47bb59df09,True,6,4,0,4,4,0.0,[],"['former des agents de sécurité', 'principes de sécurité en équitation', 'assurer la santé et la sécurité dans le cadre de la détention d’animaux', 'risques pour la santé et la sécurité dans les travaux souterrains']","Cadre Sécurité, Hygiène et Environnement"
OFFRE_000370_10a08da33868,True,6,5,0,5,5,0.0,[],"['slovaque', 'croate', 'slovène', 'bulgare', 'tchèque']",Contrôleur du travail
OFFRE_000371_745e8c70cfca,True,6,0,0,0,0,0.0,[],[],Enseignant du Secondaire
OFFRE_000372_05cfe1e63c2b,True,6,0,0,0,0,0.0,[],[],Enseignant du Secondaire
OFFRE_000373_ef3dd1901bf1,True,6,6,0,6,6,0.0,[],"['enseigner l’économie domestique', 'économie de l’environnement', 'sciences sociales', 'économie', 'suivre une économie nationale', 'économie politique']",Gestionnaire des ressources humaines
OFFRE_000374_0f27f44bb890,True,6,0,0,0,0,0.0,[],[],Scieur
OFFRE_000375_7775b1271eaa,True,6,0,0,0,0,0.0,[],[],Agent d'entretien
OFFRE_000376_cb3a260480e3,True,6,0,0,0,0,0.0,[],[],Vendeur en magasin
OFFRE_000377_a23fd975a689,True,6,0,0,0,0,0.0,[],[],Cuisinier Domestique
OFFRE_000378_90eaf6577622,True,6,0,0,0,0,0.0,[],[],Employé de Ménage
OFFRE_000379_b973547dc4e6,True,6,0,0,0,0,0.0,[],[],Cadre comptable
OFFRE_000380_f3262d86eae8,True,6,0,0,0,0,0.0,[],[],Cadre administratif
OFFRE_000381_b14318c93b91,True,6,4,0,4,4,0.0,[],"['former des agents de sécurité', 'principes de sécurité en équitation', 'assurer la santé et la sécurité dans le cadre de la détention d’animaux', 'risques pour la santé et la sécurité dans les travaux souterrains']","Cadre Sécurité, Hygiène et Environnement"
OFFRE_000382_30cd58c6d41e,True,6,5,0,5,5,0.0,[],"['slovaque', 'croate', 'slovène', 'bulgare', 'tchèque']",Contrôleur du travail
OFFRE_000383_6d54212ae048,True,6,0,0,0,0,0.0,[],[],Enseignant du Secondaire
OFFRE_000384_0b794d59b477,True,6,0,0,0,0,0.0,[],[],Enseignant du Secondaire
OFFRE_000385_e7376061492c,True,6,6,0,6,6,0.0,[],"['enseigner l’économie domestique', 'économie de l’environnement', 'sciences sociales', 'économie', 'suivre une économie nationale', 'économie politique']",Gestionnaire des ressources humaines
OFFRE_000386_9da0b90c0652,True,6,0,0,0,0,0.0,[],[],Scieur
OFFRE_000387_0724f670dc4b,True,6,0,0,0,0,0.0,[],[],Agent d'entretien
OFFRE_000388_424dda1338e1,True,6,0,0,0,0,0.0,[],[],Vendeur en magasin
OFFRE_000389_c79b5753ce52,True,6,0,0,0,0,0.0,[],[],Cuisinier Domestique
OFFRE_000390_0e48deda04f5,True,6,0,0,0,0,0.0,[],[],Employé de Ménage
OFFRE_000391_4a4f49c9b541,True,6,0,0,0,0,0.0,[],[],Cadre comptable
OFFRE_000392_0621b9527d3b,True,6,0,0,0,0,0.0,[],[],Cadre administratif
OFFRE_000393_b47dce69a29f,True,6,4,0,4,4,0.0,[],"['former des agents de sécurité', 'principes de sécurité en équitation', 'assurer la santé et la sécurité dans le cadre de la détention d’animaux', 'risques pour la santé et la sécurité dans les travaux souterrains']","Cadre Sécurité, Hygiène et Environnement"
